Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM)
10330.092,23316,116.887,69.808,11.08,0,63,69,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10330.601,23316,117.99,70.337,13.304,0,62,67,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10331.109,23316,114.264,68.385,13.648,0,64,60,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10331.615,23316,110.25,65.1,10.269,0,62,68,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10332.126,23316,110.25,65.1,10.269,0,63,63,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10332.635,23316,112.162,65.278,13.714,0,61,68,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10333.143,23316,112.65,67.379,14.167,0,66,72,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10333.653,23316,106.799,65.404,14.172,0,69,64,50,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10334.166,23316,106.432,65.404,12.76,0,84,53,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10334.678,23316,109.74,65.447,10.63,0,73,66,50,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10335.19,23316,115.357,70.304,12.61,0,64,59,51,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10335.698,23316,118.957,73.218,12.973,0,61,72,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10336.209,23316,117.644,70.424,11.876,0,67,72,50,2865,8451,1.07,898,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10336.715,23316,119.701,68.187,11.616,0,58,72,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10337.226,23316,117.928,69.548,11.608,0,66,59,51,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10337.731,23316,119.392,71.527,10.005,0,61,75,51,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10338.24,23316,119.859,74.502,13.228,0,65,64,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10338.75,23316,119.96,73.889,12.202,0,62,61,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10339.259,23316,120.248,74.382,11.996,0,66,73,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10339.772,23316,120.832,72.342,12.289,0,61,74,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10340.285,23316,119.972,70.664,11.205,0,64,59,50,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10340.797,23316,121.026,71.16,11.026,0,63,70,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10341.31,23316,123.195,74.127,12.754,0,66,60,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10341.819,23316,119.903,74.409,10.17,0,63,61,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10342.324,23316,120.029,68.723,10.095,0,65,60,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10342.835,23316,118.685,68.723,11.836,0,63,76,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10343.344,23316,118.609,68.723,12.699,0,78,60,50,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10343.853,23316,111.044,70.928,13.119,0,68,64,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10344.365,23316,117.897,70.913,9.688,0,66,70,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10344.871,23316,121.304,72.128,11.271,0,61,76,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10345.379,23316,119.138,72.493,10.686,0,65,56,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10345.887,23316,121.511,72.493,10.93,0,61,76,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10346.396,23316,123.496,71.067,9.943,0,65,59,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10346.91,23316,122.461,71.067,11.327,0,62,63,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10347.414,23316,120.097,70.878,12.079,0,65,72,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10347.922,23316,117.216,72.801,12.249,0,62,75,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10348.433,23316,118.192,69.857,10.783,0,65,68,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10348.944,23316,118.245,69.169,11.979,0,64,62,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10349.456,23316,119.774,71.151,10.789,0,62,61,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10349.963,23316,124.888,74.005,13.833,0,61,75,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10350.472,23316,120.211,71.275,13.294,0,66,61,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10350.985,23316,117.424,71.275,13.137,0,63,76,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10351.496,23316,119.966,73.093,11.663,0,65,60,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10352.009,23316,120.675,73.093,13.961,0,63,57,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10352.522,23316,120.67,71.422,12.103,0,64,72,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10353.031,23316,119.06,70.351,12.56,0,62,66,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10353.545,23316,120.197,72.444,11.752,0,66,70,50,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10354.056,23316,119.904,75.338,10.731,0,63,69,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10354.565,23316,120.153,74.29,8.833,0,64,68,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10355.075,23316,121.566,70.766,11.72,0,64,59,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10355.588,23316,122.052,69.837,12.804,0,64,70,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10356.102,23316,122.167,72.281,12.437,0,63,71,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10356.613,23316,119.818,73.51,15.305,0,63,60,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10357.124,23316,121.37,73.793,9.883,0,64,65,51,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10357.635,23316,118.495,72.29,13.306,0,62,73,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10358.148,23316,118.261,72.595,10.684,0,62,68,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10358.658,23316,120.447,72.116,11.93,0,64,66,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10359.172,23316,119.734,72.116,13.041,0,62,59,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10359.682,23316,120.948,72.322,13.101,0,63,68,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10360.196,23316,118.672,73.135,11.753,0,63,61,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10360.709,23316,119.144,71.195,12.155,0,62,75,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10361.219,23316,116.879,68.072,11.607,0,65,72,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10361.733,23316,101.805,30.274,14.058,0,70,70,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10362.244,23316,101.842,30.274,14.949,0,81,74,50,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10362.746,23316,98.997,30.274,14.203,0,88,69,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10363.254,23316,112.46,67.818,15.3,0,73,67,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10363.765,23316,112.487,76.134,12.813,0,77,64,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10364.276,23316,112.487,76.134,12.813,0,83,63,52,2865,8451,1.07,898,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10364.785,23316,103.113,65.709,13.588,0,76,57,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10365.298,23316,103.114,65.709,13.588,0,69,67,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10365.807,23316,110.217,70.005,12.532,0,64,74,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10366.319,23316,110.765,70.005,13.063,0,71,60,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10366.828,23316,112.734,72.715,12.129,0,64,75,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10367.334,23316,113.014,73.94,14.953,0,69,74,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10367.843,23316,116.294,73.94,10.675,0,64,73,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10368.354,23316,116.294,73.94,10.675,0,69,65,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10368.867,23316,115.327,68.339,12.485,0,66,73,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10369.378,23316,116.093,68.93,11.758,0,69,67,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10369.891,23316,119.002,71.305,11.441,0,63,74,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10370.405,23316,115.113,65.075,12.984,0,68,73,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10370.916,23316,115.305,65.075,12.254,0,64,73,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10371.425,23316,116.958,65.075,12.89,0,70,65,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10371.933,23316,118.426,70.911,11.86,0,63,77,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10372.44,23316,120.928,76.569,13.706,0,68,67,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10372.955,23316,119.782,70.409,10.451,0,66,71,53,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10373.466,23316,117.415,67.06,11.276,0,70,69,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10373.979,23316,116.86,67.225,11.943,0,65,74,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10374.493,23316,111.957,60.433,13.131,0,78,53,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10375.003,23316,109.829,60.433,12.987,0,79,65,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10375.51,23316,114.463,71.026,11.941,0,72,67,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10376.024,23316,119.945,73.85,11.274,0,64,75,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10376.533,23316,115.582,71.319,10.683,0,72,70,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10377.035,23316,118.166,72.576,11.13,0,67,62,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10377.545,23316,121.441,74.79,12.128,0,67,66,52,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10378.059,23316,121.128,75.067,11.581,0,68,61,53,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10378.568,23316,120.612,77.414,12.537,0,69,74,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10379.079,23316,121.905,77.503,13.054,0,64,76,51,2865,8451,1.07,898,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10379.592,23316,120.783,75.863,15.179,0,73,63,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10380.101,23316,118.997,75.514,12.83,0,65,74,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10380.609,23316,118.325,74.139,10.659,0,68,65,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10381.117,23316,118.623,73.361,13.34,0,64,67,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10381.627,23316,116.461,72.992,11.671,0,70,66,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10382.14,23316,117.546,72.992,12.676,0,64,77,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10382.648,23316,110.772,56.615,13.924,0,71,49,50,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10383.162,23316,109.984,56.615,13.482,0,64,67,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10383.667,23316,110.845,61.304,13.653,0,77,62,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10384.177,23316,117.479,69.381,12.01,0,66,68,53,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10384.686,23316,114.504,72.002,15.592,0,70,64,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10385.195,23316,109.05,71.849,14.463,0,71,73,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10385.702,23316,108.997,72.599,13.554,0,71,60,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10386.211,23316,108.79,73.704,14.985,0,65,63,53,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10386.719,23316,111.175,74.221,17.971,0,67,79,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10387.225,23316,116.228,74.22,14.359,0,65,60,53,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10387.735,23316,115.664,71.25,12.926,0,69,62,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10388.242,23316,114.631,70.087,11.636,0,67,60,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10388.755,23316,114.899,70.087,13.429,0,67,63,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10389.262,23316,118.408,74.341,11.058,0,68,72,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10389.769,23316,116.097,75.589,14.592,0,70,68,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10390.276,23316,115.735,68.19,13.297,0,66,64,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10390.792,23316,117.434,69.528,12.237,0,70,63,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10391.297,23316,116.679,70.813,12.621,0,67,65,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10391.804,23316,115.941,77.848,10.892,0,69,74,53,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10392.32,23316,119.534,75.77,13.17,0,66,64,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10392.827,23316,119.4,74.723,11.782,0,68,66,51,2865,8451,1.07,898,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10393.335,23316,119.24,76.56,12.434,0,67,67,52,2865,8451,1.07,898,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10393.843,23316,117.954,69.209,11.958,0,79,59,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10394.352,23316,114.282,69.209,11.627,0,82,60,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10394.865,23316,108.167,60.663,12.613,0,74,70,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10395.374,23316,111.344,60.663,10.297,0,64,70,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10395.878,23316,114.707,71.984,11.881,0,67,66,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10396.393,23316,114.682,71.984,11.371,0,67,70,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10396.898,23316,114.366,69.225,12.141,0,68,60,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10397.408,23316,114.063,69.225,12.742,0,66,62,51,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10397.917,23316,117.495,71.637,13.217,0,65,70,52,2865,8451,1.07,903,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10398.423,23316,117.495,71.637,13.217,0,67,69,51,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10398.933,23316,114.371,69.359,12.489,0,68,63,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10399.441,23316,114.371,69.359,12.489,0,66,61,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10399.951,23316,115.719,70.553,12.027,0,67,74,53,2865,8451,1.07,898,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10400.46,23316,118.606,71.02,13.18,0,67,63,52,2865,8451,1.07,897,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10400.965,23316,119.441,78.599,13.154,0,67,67,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10401.472,23316,119.621,78.599,13.753,0,68,70,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10401.98,23316,123.798,77.109,12.427,0,68,65,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10402.488,23316,123.798,77.109,12.427,0,66,72,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10402.997,23316,115.027,73.555,11.933,0,68,74,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10403.502,23316,116.351,73.555,14.612,0,68,66,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10404.011,23316,115.112,75.441,12.496,0,68,66,53,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10404.523,23316,116.762,74.759,12.507,0,68,62,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10405.028,23316,116.342,76.02,11.7,0,69,74,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10405.541,23316,116.342,76.02,11.7,0,74,72,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10406.048,23316,107.928,66.754,14.595,0,83,68,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10406.558,23316,106.98,65.542,14.718,0,87,54,50,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10407.071,23316,108.401,65.474,10.173,0,71,69,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10407.585,23316,109.354,65.474,12.415,0,70,61,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10408.095,23316,115.926,72.013,12.148,0,64,71,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10408.608,23316,115.694,69.566,14.188,0,70,62,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10409.12,23316,115.905,69.566,12.485,0,63,74,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10409.632,23316,113.492,69.102,12.234,0,71,60,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10410.145,23316,108.773,67.345,19.56,0,64,73,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10410.657,23316,111.076,67.345,12.249,0,70,64,51,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10411.166,23316,113.73,67.345,13.835,0,63,75,52,2865,8451,1.07,902,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10411.677,23316,112.759,68.963,12.659,0,75,60,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10412.188,23316,110.738,68.886,15.065,0,65,76,52,2865,8451,1.07,898,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10412.695,23316,116.068,69.953,13.828,0,69,75,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10413.203,23316,114.773,69.288,11.741,0,66,79,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10413.711,23316,112.799,70.601,13.186,0,72,62,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10414.223,23316,121.849,74,10.497,0,61,75,53,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10414.732,23316,115.989,65.569,15.966,0,76,63,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10415.241,23316,107.818,65.344,14.932,0,85,53,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10415.751,23316,100.478,64.285,14.75,0,74,65,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10416.256,23316,113.946,64.85,12.092,0,66,74,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10416.764,23316,113.109,65.885,12.692,0,78,59,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10417.276,23316,110.149,65.885,12.575,0,74,74,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10417.788,23316,109.534,68.107,13.694,0,77,67,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10418.299,23316,113.266,70.802,12.262,0,65,66,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10418.81,23316,116.072,70.096,11.169,0,68,70,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10419.314,23316,116.125,70.596,13.368,0,64,70,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10419.823,23316,115.598,61.272,16.245,0,73,63,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10420.332,23316,106.851,58.918,12.278,0,72,64,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10420.839,23316,107.171,62.196,12.943,0,79,61,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10421.347,23316,111.123,63.863,12.942,0,65,72,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10421.855,23316,110.841,63.863,10.791,0,71,60,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10422.363,23316,114.935,71.006,17.93,0,64,74,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10422.876,23316,115.53,70.238,12.268,0,69,66,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10423.391,23316,116.596,70.238,11.676,0,65,72,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10423.896,23316,112.126,69.631,12.799,0,84,66,51,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10424.406,23316,105.516,67.663,13.275,0,83,63,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10424.91,23316,107.728,66.152,12.525,0,81,59,52,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10425.422,23316,113.831,67.739,12.896,0,66,69,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10425.934,23316,114.667,66.443,13.698,0,70,61,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10426.441,23316,112.138,66.443,12.95,0,67,63,52,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10426.955,23316,113.449,70.885,13.296,0,68,74,51,2865,8451,1.07,899,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10427.463,23316,118.49,71.794,16.657,0,68,71,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10427.97,23316,117.601,71.567,12.13,0,67,67,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10428.479,23316,117.286,71.567,12.853,0,68,70,52,2865,8451,1.07,900,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10428.991,23316,117.037,71.142,13.742,0,68,75,51,2865,8451,1.07,901,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
